THY1,Microarray,EMT/stromal,Thy-1 cell surface antigen,Chr11:119417941-119424985,"GO:0051281 positive regulation of release of sequestered calcium ion into cytosol
GO:0046549 retinal cone cell development
GO:0051279 regulation of release of sequestered calcium ion into cytosol","(M5919)HALLMARK HEDGEHOG SIGNALING
 (M5916)HALLMARK APICAL SURFACE
 (M5915)HALLMARK APICAL JUNCTION",,,,,,
TNC,Microarray,EMT/stromal,Tenascin C,Chr9:115019576-115118157,"GO:0060739 mesenchymal-epithelial cell signaling involved in prostate gland development
GO:0060447 bud outgrowth involved in lung branching
GO:0071799 cellular response to prostaglandin D stimulus","(M5890)HALLMARK TNFA SIGNALING VIA NFKB
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
TPP1,Microarray,EMT/stromal,Tripeptidyl peptidase 1,Chr11:6612770-6619422,"GO:0036498 IRE1-mediated unfolded protein response
GO:0045453 bone resorption
GO:0007040 lysosome organization",NA,,,,,,
TWIST1,Microarray,EMT/stromal,Twist family bHLH transcription factor 1,Chr7:19115468-19117636,"GO:2000802 positive regulation of endocardial cushion to mesenchymal transition involved in heart valve formation
GO:0140051 positive regulation of endocardial cushion to mesenchymal transition
GO:2000800 regulation of endocardial cushion to mesenchymal transition involved in heart valve formation",NA,,,,,,
VCAN,Microarray,EMT/stromal,Versican,Chr5:83471744-83582302,"GO:0030208 dermatan sulfate biosynthetic process
GO:0030207 chondroitin sulfate catabolic process
GO:0030205 dermatan sulfate metabolic process","(M5944)HALLMARK ANGIOGENESIS
 (M5937)HALLMARK GLYCOLYSIS
 (M5915)HALLMARK APICAL JUNCTION",,,,,,
ABCA12,Microarray,EMT,ATP binding cassette subfamily A member 12,Chr2:214931542-215138626,"GO:0010875 positive regulation of cholesterol efflux
GO:0032376 positive regulation of cholesterol transport
GO:0010874 regulation of cholesterol efflux",NA,,,,,,
ABCC4,Microarray,EMT,ATP binding cassette subfamily C member 4,Chr13:95019835-95301451,"GO:0032310 prostaglandin secretion
GO:0015732 prostaglandin transport
GO:0032309 icosanoid secretion",(M5908)HALLMARK ANDROGEN RESPONSE,,,,,,
ACSL4,Microarray,EMT,Acyl-CoA synthetase long chain family member 4,ChrX:109641335-109733257,"GO:0035338 long-chain fatty-acyl-CoA biosynthetic process
GO:0046949 fatty-acyl-CoA biosynthetic process
GO:0035336 long-chain fatty-acyl-CoA metabolic process","(M5949)HALLMARK PEROXISOME
 (M5935)HALLMARK FATTY ACID METABOLISM",,,,,,
AGPAT5,Microarray,EMT,1-acylglycerol-3-phosphate O-acyltransferase 5,Chr8:6708642-6761500,"GO:0016024 CDP-diacylglycerol biosynthetic process
GO:0046341 CDP-diacylglycerol metabolic process
GO:0006654 phosphatidic acid biosynthetic process",NA,,,,,,
AGR2,Microarray,EMT,"Anterior gradient 2, protein disulphide isomerase family member",Chr7:16791811-16804999,"GO:1903899 positive regulation of PERK-mediated unfolded protein response
GO:1903896 positive regulation of IRE1-mediated unfolded protein response
GO:0060480 lung goblet cell differentiation",(M5907)HALLMARK ESTROGEN RESPONSE LATE,,,,,,
AIF1L,Microarray,EMT,Allograft inflammatory factor 1 like,Chr9:131096531-131123144,"GO:0097178 ruffle assembly
GO:0031529 ruffle organization
GO:0051017 actin filament bundle assembly",NA,,,,,,
ANLN,Microarray,EMT,Anillin actin binding protein,Chr7:36389862-36453791,"GO:1904172 positive regulation of bleb assembly
GO:1904498 protein localization to mitotic actomyosin contractile ring
GO:1904170 regulation of bleb assembly",(M5893)HALLMARK MITOTIC SPINDLE,,,,,,
ANP32E,Microarray,EMT,Acidic nuclear phosphoprotein 32 family member E,Chr1:150218417-150236112,"GO:0043486 histone exchange
GO:0043044 ATP-dependent chromatin remodeling
GO:0034728 nucleosome organization","(M5910)HALLMARK PROTEIN SECRETION
 (M5925)HALLMARK E2F TARGETS",,,,,,
ANXA1,Microarray,EMT,Annexin A1,Chr9:73151865-73170393,"GO:0045629 negative regulation of T-helper 2 cell differentiation
GO:0045627 positive regulation of T-helper 1 cell differentiation
GO:0045625 regulation of T-helper 1 cell differentiation","(M5946)HALLMARK COAGULATION
 (M5902)HALLMARK APOPTOSIS",,,,,,
ANXA9,Microarray,EMT,Annexin A9,Chr1:150982292-150995633,"GO:0098609 cell-cell adhesion
GO:0007155 cell adhesion
GO:0022610 biological adhesion","(M5907)HALLMARK ESTROGEN RESPONSE LATE
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
AP1S2,Microarray,EMT,Adaptor related protein complex 1 subunit sigma 2,ChrX:15825806-15854813,"GO:0050690 regulation of defense response to virus by virus
GO:0019886 antigen processing and presentation of exogenous peptide antigen via MHC class II
GO:0002495 antigen processing and presentation of peptide antigen via MHC class II",NA,,,,,,
ARHGAP42,Microarray,EMT,NA,NA,NA,NA,,,,,,
ARL4A,Microarray,EMT,ADP ribosylation factor like GTPase 4A,Chr7:12686827-12690933,"GO:0050873 brown fat cell differentiation
GO:0045444 fat cell differentiation
GO:0006886 intracellular protein transport","(M5951)HALLMARK SPERMATOGENESIS
 (M5947)HALLMARK IL2 STAT5 SIGNALING
 (M5905)HALLMARK ADIPOGENESIS",,,,,,
ARSJ,Microarray,EMT,Arylsulfatase family member J,Chr4:113900284-113979647,NA,NA,,,,,,
ATCAY,Microarray,EMT,ATCAY kinesin light chain interacting caytaxin,Chr19:3880685-3928082,"GO:2000212 negative regulation of glutamate metabolic process
GO:2000211 regulation of glutamate metabolic process
GO:0045763 negative regulation of cellular amino acid metabolic process",NA,,,,,,
AURKB,Microarray,EMT,Aurora kinase B,Chr17:8204734-8210575,"GO:0007094 mitotic spindle assembly checkpoint
GO:0043988 histone H3-S28 phosphorylation
GO:0071174 mitotic spindle checkpoint","(M5901)HALLMARK G2M CHECKPOINT
 (M5925)HALLMARK E2F TARGETS",,,,,,
BIRC3,Microarray,EMT,Baculoviral IAP repeat containing 3,Chr11:102317484-102339403,"GO:0039535 regulation of RIG-I signaling pathway
GO:0070424 regulation of nucleotide-binding oligomerization domain containing signaling pathway
GO:0035666 TRIF-dependent toll-like receptor signaling pathway","(M5902)HALLMARK APOPTOSIS
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
CAMK4,Microarray,EMT,Calcium/calmodulin dependent protein kinase IV,Chr5:111224384-111494884,"GO:0033081 regulation of T cell differentiation in thymus
GO:0002372 myeloid dendritic cell cytokine production
GO:0043011 myeloid dendritic cell differentiation","(M5923)HALLMARK PI3K AKT MTOR SIGNALING
 (M5951)HALLMARK SPERMATOGENESIS",,,,,,
CCDC82,Microarray,EMT,Coiled-coil domain containing 82,Chr11:96352765-96389919,NA,NA,,,,,,
CCDC88A,Microarray,EMT,Coiled-coil domain containing 88A,Chr2:55287842-55419856,"GO:1903566 positive regulation of protein localization to cilium
GO:0032148 activation of protein kinase B activity
GO:1903564 regulation of protein localization to cilium",(M5893)HALLMARK MITOTIC SPINDLE,,,,,,
CD24,Microarray,EMT,CD24 molecule,Chr6:106969831-106974039,"GO:2000768 positive regulation of nephron tubule epithelial cell differentiation
GO:0072139 glomerular parietal epithelial cell differentiation
GO:0032597 B cell receptor transport into membrane raft",NA,,,,,,
CD83,Microarray,EMT,CD83 molecule,Chr6:14117772-14136906,"GO:0043372 positive regulation of CD4-positive, alpha-beta T cell differentiation
GO:0046638 positive regulation of alpha-beta T cell differentiation
GO:0043370 regulation of CD4-positive, alpha-beta T cell differentiation","(M5947)HALLMARK IL2 STAT5 SIGNALING
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB",,,,,,
CDH1,Microarray,EMT,Cadherin 1,Chr16:68737292-68835536,"GO:0035635 entry of bacterium into host cell
GO:0099576 regulation of protein catabolic process at postsynapse, modulating synaptic transmission
GO:0071681 cellular response to indole-3-methanol","(M5896)HALLMARK TGF BETA SIGNALING
 (M5915)HALLMARK APICAL JUNCTION
 (M5907)HALLMARK ESTROGEN RESPONSE LATE",,,,,,
CEBPA,Microarray,EMT,CCAAT enhancer binding protein alpha,Chr19:33299934-33302534,"GO:0045736 negative regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0045945 positive regulation of transcription by RNA polymerase III
GO:1904030 negative regulation of cyclin-dependent protein kinase activity",(M5939)HALLMARK P53 PATHWAY,,,,,,
CELSR1,Microarray,EMT,Cadherin EGF LAG seven-pass G-type receptor 1,Chr22:46360834-46537620,"GO:0090179 planar cell polarity pathway involved in neural tube closure
GO:0090178 regulation of establishment of planar polarity involved in neural tube closure
GO:0060488 orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis","(M5919)HALLMARK HEDGEHOG SIGNALING
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
CENPW,Microarray,EMT,Centromere protein W,Chr6:126339789-126348875,"GO:0034080 CENP-A containing nucleosome assembly
GO:0006336 DNA replication-independent nucleosome assembly
GO:0051382 kinetochore assembly",NA,,,,,,
CGAS,Microarray,EMT,Cyclic GMP-AMP synthase,Chr6:73423711-73452297,"GO:2000042 negative regulation of double-strand break repair via homologous recombination
GO:0010753 positive regulation of cGMP-mediated signaling
GO:2000774 positive regulation of cellular senescence",NA,,,,,,
CHN1,Microarray,EMT,Chimerin 1,Chr2:174799314-175005253,"GO:0008045 motor neuron axon guidance
GO:0050770 regulation of axonogenesis
GO:0048013 ephrin receptor signaling pathway",NA,,,,,,
CIP2A,Microarray,EMT,Cell proliferation regulating inhibitor of protein phosphatase 2A,Chr3:108549866-108589438,"GO:2000179 positive regulation of neural precursor cell proliferation
GO:2000177 regulation of neural precursor cell proliferation
GO:0007283 spermatogenesis",NA,,,,,,
CKMT1A,Microarray,EMT,"Creatine kinase, mitochondrial 1A",Chr15:43693691-43699222,"GO:0046314 phosphocreatine biosynthetic process
GO:0006600 creatine metabolic process
GO:0006603 phosphocreatine metabolic process",NA,,,,,,
CKMT1B,Microarray,EMT,"Creatine kinase, mitochondrial 1B",Chr15:43592857-43599406,"GO:0046314 phosphocreatine biosynthetic process
GO:0006600 creatine metabolic process
GO:0006603 phosphocreatine metabolic process",NA,,,,,,
CKS2,Microarray,EMT,CDC28 protein kinase regulatory subunit 2,Chr9:89311195-89316703,"GO:0045737 positive regulation of cyclin-dependent protein serine/threonine kinase activity
GO:1904031 positive regulation of cyclin-dependent protein kinase activity
GO:0000079 regulation of cyclin-dependent protein serine/threonine kinase activity","(M5901)HALLMARK G2M CHECKPOINT
 (M5925)HALLMARK E2F TARGETS",,,,,,
CLDN3,Microarray,EMT,Claudin 3,Chr7:73768997-73770270,"GO:0016338 calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules
GO:0070830 bicellular tight junction assembly
GO:0120192 tight junction assembly",(M5937)HALLMARK GLYCOLYSIS,,,,,,
CLDN4,Microarray,EMT,Claudin 4,Chr7:73830863-73832693,"GO:0061436 establishment of skin barrier
GO:0016338 calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules
GO:0033561 regulation of water loss via skin",(M5915)HALLMARK APICAL JUNCTION,,,,,,
CLDN7,Microarray,EMT,Claudin 7,Chr17:7259903-7262478,"GO:0016338 calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules
GO:0098742 cell-cell adhesion via plasma-membrane adhesion molecules
GO:0098609 cell-cell adhesion","(M5915)HALLMARK APICAL JUNCTION
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
CLDND1,Microarray,EMT,Claudin domain containing 1,Chr3:98515473-98523066,NA,NA,,,,,,
CLSPN,Microarray,EMT,Claspin,Chr1:35732112-35769978,"GO:0033314 mitotic DNA replication checkpoint
GO:0007095 mitotic G2 DNA damage checkpoint
GO:0044818 mitotic G2/M transition checkpoint",NA,,,,,,
COMMD8,Microarray,EMT,COMM domain containing 8,Chr4:47450789-47463702,NA,NA,,,,,,
CTNNAL1,Microarray,EMT,Catenin alpha like 1,Chr9:108942577-109013499,"GO:0007266 Rho protein signal transduction
GO:0007265 Ras protein signal transduction
GO:0007264 small GTPase mediated signal transduction",NA,,,,,,
DCBLD2,Microarray,EMT,"Discoidin, CUB and LCCL domain containing 2",Chr3:98795941-98901695,"GO:0030308 negative regulation of cell growth
GO:0045926 negative regulation of growth
GO:0030522 intracellular receptor signaling pathway","(M5916)HALLMARK APICAL SURFACE
 (M5932)HALLMARK INFLAMMATORY RESPONSE
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
DDX60,Microarray,EMT,DExD/H-box helicase 60,Chr4:168216294-168318752,"GO:1900245 positive regulation of MDA-5 signaling pathway
GO:1900246 positive regulation of RIG-I signaling pathway
GO:0039533 regulation of MDA-5 signaling pathway","(M5911)HALLMARK INTERFERON ALPHA RESPONSE
 (M5913)HALLMARK INTERFERON GAMMA RESPONSE",,,,,,
DDX60L,Microarray,EMT,DExD/H-box 60 like,Chr4:168390099-168480492,NA,NA,,,,,,
DKFZP586I1420,Microarray,EMT,Uncharacterized protein DKFZp586I1420,Chr7:30370050-30372794,NA,NA,,,,,,
DNAJB4,Microarray,EMT,DnaJ heat shock protein family (Hsp40) member B4,Chr1:77980184-78017964,"GO:0051085 chaperone cofactor-dependent protein refolding
GO:0032781 positive regulation of ATPase activity
GO:0051084 'de novo' posttranslational protein folding",(M5890)HALLMARK TNFA SIGNALING VIA NFKB,,,,,,
DNER,Microarray,EMT,Delta/notch like EGF repeat containing,Chr2:229357629-229714555,"GO:0048741 skeletal muscle fiber development
GO:0014904 myotube cell development
GO:0007220 Notch receptor processing",NA,,,,,,
DPH3,Microarray,EMT,Diphthamide biosynthesis 3,Chr3:16257061-16264943,"GO:0017183 peptidyl-diphthamide biosynthetic process from peptidyl-histidine
GO:1900247 regulation of cytoplasmic translational elongation
GO:0002098 tRNA wobble uridine modification",NA,,,,,,
DUBR,Microarray,EMT,DPPA2 upstream binding RNA,Chr3:107240692-107248872,NA,NA,,,,,,
E2F7,Microarray,EMT,E2F transcription factor 7,Chr12:77021251-77065569,"GO:0006977 DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest
GO:0072431 signal transduction involved in mitotic G1 DNA damage checkpoint
GO:0032877 positive regulation of DNA endoreduplication",NA,,,,,,
ECHDC1,Microarray,EMT,Ethylmalonyl-CoA decarboxylase 1,Chr6:127288712-127342407,"GO:0006635 fatty acid beta-oxidation
GO:0009062 fatty acid catabolic process
GO:0019395 fatty acid oxidation",NA,,,,,,
EFNA1,Microarray,EMT,Ephrin A1,Chr1:155127876-155134899,"GO:0061002 negative regulation of dendritic spine morphogenesis
GO:0070244 negative regulation of thymocyte apoptotic process
GO:0003199 endocardial cushion to mesenchymal transition involved in heart valve formation","(M5890)HALLMARK TNFA SIGNALING VIA NFKB
 (M5891)HALLMARK HYPOXIA",,,,,,
ELF3,Microarray,EMT,E74 like ETS transcription factor 3,Chr1:202010587-202017180,"GO:0060056 mammary gland involution
GO:0060443 mammary gland morphogenesis
GO:0045747 positive regulation of Notch signaling pathway","(M5937)HALLMARK GLYCOLYSIS
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
EPCAM,Microarray,EMT,Epithelial cell adhesion molecule,Chr2:47369148-47387028,"GO:2000048 negative regulation of cell-cell adhesion mediated by cadherin
GO:0001657 ureteric bud development
GO:2000047 regulation of cell-cell adhesion mediated by cadherin",(M5941)HALLMARK UV RESPONSE UP,,,,,,
ERBB3,Microarray,EMT,Erb-b2 receptor tyrosine kinase 3,Chr12:56080025-56103507,"GO:0070886 positive regulation of calcineurin-NFAT signaling cascade
GO:0106058 positive regulation of calcineurin-mediated signaling
GO:0038128 ERBB2 signaling pathway","(M5902)HALLMARK APOPTOSIS
 (M5909)HALLMARK MYOGENESIS",,,,,,
ESRP1,Microarray,EMT,Epithelial splicing regulatory protein 1,Chr8:94641174-94707466,"GO:0042669 regulation of inner ear auditory receptor cell fate specification
GO:0042667 auditory receptor cell fate specification
GO:0045607 regulation of inner ear auditory receptor cell differentiation",NA,,,,,,
ESRP2,Microarray,EMT,Epithelial splicing regulatory protein 2,Chr16:68229033-68236127,"GO:0060445 branching involved in salivary gland morphogenesis
GO:0060441 epithelial tube branching involved in lung morphogenesis
GO:0060425 lung morphogenesis",(M5906)HALLMARK ESTROGEN RESPONSE EARLY,,,,,,
EST_AA233823,Microarray,EMT,NA,NA,NA,NA,,,,,,
EST_AA411685,Microarray,EMT,NA,NA,NA,NA,,,,,,
EST_AA598828,Microarray,EMT,NA,NA,NA,NA,,,,,,
EST_AA629908,Microarray,EMT,NA,NA,NA,NA,,,,,,
EST_AI192452,Microarray,EMT,NA,NA,NA,NA,,,,,,
EVPL,Microarray,EMT,Envoplakin,Chr17:76006845-76027306,"GO:0070268 cornification
GO:0031424 keratinization
GO:0045104 intermediate filament cytoskeleton organization",NA,,,,,,
FABP5,Microarray,EMT,Fatty acid binding protein 5,Chr8:81280536-81284775,"GO:0099178 regulation of retrograde trans-synaptic signaling by endocanabinoid
GO:0031392 regulation of prostaglandin biosynthetic process
GO:0010829 negative regulation of glucose transmembrane transport","(M5892)HALLMARK CHOLESTEROL HOMEOSTASIS
 (M5907)HALLMARK ESTROGEN RESPONSE LATE",,,,,,
FAM92A,Microarray,EMT,Family with sequence similarity 92 member A,Chr8:93700550-93731527,"GO:0035108 limb morphogenesis
GO:0060173 limb development
GO:0035107 appendage morphogenesis",NA,,,,,,
FAM92A1P1,Microarray,EMT,"Family with sequence similarity 92, member A2 (pseudogene)",NA,NA,NA,,,,,,
FXYD3,Microarray,EMT,FXYD domain containing ion transport regulator 3,Chr19:35115823-35124324,"GO:1903779 regulation of cardiac conduction
GO:2000649 regulation of sodium ion transmembrane transporter activity
GO:1902305 regulation of sodium ion transmembrane transport",NA,,,,,,
GALNT1,Microarray,EMT,Polypeptide N-acetylgalactosaminyltransferase 1,Chr18:35654569-35711834,"GO:0018243 protein O-linked glycosylation via threonine
GO:0018242 protein O-linked glycosylation via serine
GO:0016266 O-glycan processing",(M5950)HALLMARK ALLOGRAFT REJECTION,,,,,,
GALNT3,Microarray,EMT,Polypeptide N-acetylgalactosaminyltransferase 3,Chr2:165747588-165794247,"GO:0018243 protein O-linked glycosylation via threonine
GO:0018242 protein O-linked glycosylation via serine
GO:0016266 O-glycan processing",(M5953)HALLMARK KRAS SIGNALING UP,,,,,,
